,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName,collectionArtistId,contentAdvisoryRating,collectionArtistViewUrl
10,track,song,577354628,1029679055.0,1029679056,Fifth Harmony,I'm In Love With a Monster - Single,I'm In Love With a Monster,I'm In Love With a Monster - Single,I'm In Love With a Monster,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/im-in-love-with-a-monster/1029679055?i=1029679056&uo=4,https://music.apple.com/us/album/im-in-love-with-a-monster/1029679055?i=1029679056&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music1/v4/42/a4/1e/42a41e52-cd20-0d61-122d-49df75c314be/mzaf_2523640308802672317.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/15/cc/66/15cc6684-75d0-134b-1a25-47885703a4ff/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/15/cc/66/15cc6684-75d0-134b-1a25-47885703a4ff/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/15/cc/66/15cc6684-75d0-134b-1a25-47885703a4ff/source/100x100bb.jpg,1.29,1.29,2015-08-14T07:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,211786,USA,USD,Pop,True,,,,
11,track,song,935727853,1321216767.0,1321217032,Camila Cabello,Camila,Havana (feat. Young Thug),Camila,Havana (feat. Young Thug),https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/havana-feat-young-thug/1321216767?i=1321217032&uo=4,https://music.apple.com/us/album/havana-feat-young-thug/1321216767?i=1321217032&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/6b/50/b1/6b50b172-8c27-8174-5678-4be521f31f45/mzaf_3381011154197087093.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/3d/8a/3e/3d8a3e3e-60bf-778e-0db0-51e54f65adfc/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/3d/8a/3e/3d8a3e3e-60bf-778e-0db0-51e54f65adfc/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/3d/8a/3e/3d8a3e3e-60bf-778e-0db0-51e54f65adfc/source/100x100bb.jpg,9.99,1.29,2017-08-03T07:00:00Z,notExplicit,notExplicit,1.0,1.0,10.0,4.0,217309,USA,USD,Pop,True,,,,
12,track,song,577354628,1087445205.0,1087445220,Fifth Harmony,7/27 (Deluxe),All In My Head (Flex) [feat. Fetty Wap],7/27 (Deluxe),All In My Head (Flex) [feat. Fetty Wap],https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/all-in-my-head-flex-feat-fetty-wap/1087445205?i=1087445220&uo=4,https://music.apple.com/us/album/all-in-my-head-flex-feat-fetty-wap/1087445205?i=1087445220&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview20/v4/40/ef/8d/40ef8d61-d6d2-61d7-3acf-0bd7198402c4/mzaf_3592137355005044372.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/100x100bb.jpg,12.99,1.29,2016-05-27T07:00:00Z,explicit,notExplicit,1.0,1.0,12.0,6.0,210583,USA,USD,Pop,True,,,,
13,track,song,577354628,909767577.0,909767589,Fifth Harmony,Reflection (Deluxe),Them Girls Be Like,Reflection (Deluxe),Them Girls Be Like,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/them-girls-be-like/909767577?i=909767589&uo=4,https://music.apple.com/us/album/them-girls-be-like/909767577?i=909767589&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music69/v4/c1/88/25/c188251d-ae2f-abf2-2b24-3fc6022db813/mzaf_3931458801956719930.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,8.0,162629,USA,USD,Pop,True,,,,
14,track,song,935727853,1321216767.0,1321217021,Camila Cabello,Camila,Never Be the Same,Camila,Never Be the Same,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/never-be-the-same/1321216767?i=1321217021&uo=4,https://music.apple.com/us/album/never-be-the-same/1321216767?i=1321217021&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/58/2e/da/582edaef-6287-9206-80f0-c8b47c239d2c/mzaf_10747129629336104883.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/3d/8a/3e/3d8a3e3e-60bf-778e-0db0-51e54f65adfc/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/3d/8a/3e/3d8a3e3e-60bf-778e-0db0-51e54f65adfc/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/3d/8a/3e/3d8a3e3e-60bf-778e-0db0-51e54f65adfc/source/100x100bb.jpg,9.99,1.29,2017-12-07T08:00:00Z,notExplicit,notExplicit,1.0,1.0,10.0,1.0,226986,USA,USD,Pop,True,,,,
15,track,song,577354628,701119756.0,701122113,Fifth Harmony,Better Together - EP,Who Are You,Better Together - EP,Who Are You,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/who-are-you/701119756?i=701122113&uo=4,https://music.apple.com/us/album/who-are-you/701119756?i=701122113&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/8f/96/9c/8f969c87-d5b0-6d42-d9f9-e5c1e4ccbea2/mzaf_8774520586306076569.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/100x100bb.jpg,4.99,1.29,2013-10-18T07:00:00Z,notExplicit,notExplicit,1.0,1.0,6.0,4.0,236613,USA,USD,Pop,True,,,,
16,track,song,465954501,1442899494.0,1442899721,Machine Gun Kelly & Camila Cabello,bloom,Bad Things,bloom,Bad Things,https://music.apple.com/us/artist/machine-gun-kelly/465954501?uo=4,https://music.apple.com/us/album/bad-things/1442899494?i=1442899721&uo=4,https://music.apple.com/us/album/bad-things/1442899494?i=1442899721&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/61/bc/e4/61bce4b6-15c1-67ea-f7b9-c6ff76822a2f/mzaf_3518280998474020629.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/93/31/83/933183c2-48b2-4c34-8831-cc13ff39fcee/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/93/31/83/933183c2-48b2-4c34-8831-cc13ff39fcee/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/93/31/83/933183c2-48b2-4c34-8831-cc13ff39fcee/source/100x100bb.jpg,9.99,1.29,2016-10-14T12:00:00Z,cleaned,notExplicit,1.0,1.0,15.0,10.0,239289,USA,USD,Hip-Hop/Rap,True,Machine Gun Kelly,,,
17,track,song,577354628,671017974.0,671018271,Fifth Harmony,Miss Movin' On - Single,Miss Movin' On,Miss Movin' On - Single,Miss Movin' On,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/miss-movin-on/671017974?i=671018271&uo=4,https://music.apple.com/us/album/miss-movin-on/671017974?i=671018271&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music6/v4/d0/1b/70/d01b7001-2c58-9508-b20e-250fc5ef8041/mzaf_8904299795508444836.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/85/f6/44/85f64469-c596-3936-39b4-18f03114e3d2/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/85/f6/44/85f64469-c596-3936-39b4-18f03114e3d2/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/85/f6/44/85f64469-c596-3936-39b4-18f03114e3d2/source/100x100bb.jpg,1.29,1.29,2013-07-16T07:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,193733,USA,USD,Pop,True,,,,
18,track,song,577354628,909767577.0,909767587,Fifth Harmony,Reflection (Deluxe),Everlasting Love,Reflection (Deluxe),Everlasting Love,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/everlasting-love/909767577?i=909767587&uo=4,https://music.apple.com/us/album/everlasting-love/909767577?i=909767587&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music69/v4/4c/46/fb/4c46fb90-5a01-8fff-bdbd-63793571e7da/mzaf_4350582523846471707.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,6.0,184512,USA,USD,Pop,True,,,,
19,track,song,577354628,909767577.0,909767590,Fifth Harmony,Reflection (Deluxe),Reflection,Reflection (Deluxe),Reflection,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/reflection/909767577?i=909767590&uo=4,https://music.apple.com/us/album/reflection/909767577?i=909767590&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music49/v4/b6/1c/6e/b61c6edc-a354-1901-464e-d57687818d12/mzaf_3231842637259809141.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,9.0,188563,USA,USD,Pop,True,,,,
20,track,song,890403665,1440849711.0,1440849931,Shawn Mendes & Camila Cabello,Handwritten,I Know What You Did Last Summer,Handwritten,I Know What You Did Last Summer,https://music.apple.com/us/artist/shawn-mendes/890403665?uo=4,https://music.apple.com/us/album/i-know-what-you-did-last-summer/1440849711?i=1440849931&uo=4,https://music.apple.com/us/album/i-know-what-you-did-last-summer/1440849711?i=1440849931&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/dd/64/5e/dd645e4f-1272-435e-b748-b35993068dd5/mzaf_6723949169590440391.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/59/a2/d3/59a2d38e-c89e-b702-d9cb-5722b2a15fba/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/59/a2/d3/59a2d38e-c89e-b702-d9cb-5722b2a15fba/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/59/a2/d3/59a2d38e-c89e-b702-d9cb-5722b2a15fba/source/100x100bb.jpg,9.99,1.29,2015-04-14T12:00:00Z,notExplicit,notExplicit,1.0,1.0,13.0,13.0,223829,USA,USD,Pop,True,Shawn Mendes,,,
21,track,song,577354628,909767577.0,909767582,Fifth Harmony,Reflection (Deluxe),Top Down,Reflection (Deluxe),Top Down,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/top-down/909767577?i=909767582&uo=4,https://music.apple.com/us/album/top-down/909767577?i=909767582&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music49/v4/2f/e3/fa/2fe3facc-7697-228e-e0c5-d8981ce022fb/mzaf_4370292219375017659.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,1.0,220324,USA,USD,Pop,True,,,,
22,track,song,577354628,909767577.0,909767595,Fifth Harmony,Reflection (Deluxe),Brave Honest Beautiful,Reflection (Deluxe),Brave Honest Beautiful (feat. Meghan Trainor),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/brave-honest-beautiful-feat-meghan-trainor/909767577?i=909767595&uo=4,https://music.apple.com/us/album/brave-honest-beautiful-feat-meghan-trainor/909767577?i=909767595&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music49/v4/6f/60/5f/6f605f00-e853-bcfa-be2a-1b844bf20fd0/mzaf_6902290076036428867.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,14.0,208253,USA,USD,Pop,True,,,,
23,track,song,577354628,701119756.0,701122110,Fifth Harmony,Better Together - EP,Don't Wanna Dance Alone,Better Together - EP,Don't Wanna Dance Alone,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/dont-wanna-dance-alone/701119756?i=701122110&uo=4,https://music.apple.com/us/album/dont-wanna-dance-alone/701119756?i=701122110&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/09/51/eb/0951eb95-35d0-7ac8-acfe-17f514c394fa/mzaf_5141033186495628165.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/100x100bb.jpg,4.99,1.29,2013-10-18T07:00:00Z,notExplicit,notExplicit,1.0,1.0,6.0,1.0,230173,USA,USD,Pop,True,,,,
24,track,song,577354628,701119756.0,701122114,Fifth Harmony,Better Together - EP,Leave My Heart Out of This,Better Together - EP,Leave My Heart Out of This,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/leave-my-heart-out-of-this/701119756?i=701122114&uo=4,https://music.apple.com/us/album/leave-my-heart-out-of-this/701119756?i=701122114&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music6/v4/69/cc/b7/69ccb76c-ad45-dd15-aa5f-8e86b13ecf38/mzaf_5176984022763650410.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/eb/3d/22/eb3d22a8-8ddf-bd34-7424-681e05321cf7/source/100x100bb.jpg,4.99,1.29,2013-10-18T07:00:00Z,notExplicit,notExplicit,1.0,1.0,6.0,5.0,230827,USA,USD,Pop,True,,,,
25,track,song,577354628,909767577.0,909767593,Fifth Harmony,Reflection (Deluxe),Going Nowhere,Reflection (Deluxe),Going Nowhere,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/going-nowhere/909767577?i=909767593&uo=4,https://music.apple.com/us/album/going-nowhere/909767577?i=909767593&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music49/v4/e4/c3/fc/e4c3fc6c-680a-dab1-de8f-3438ff894f3f/mzaf_954670407473236139.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,12.0,214167,USA,USD,Pop,True,,,,
26,track,song,890403665,1468910011.0,1468910018,Shawn Mendes & Camila Cabello,Señorita - Single,Señorita,Señorita - Single,Señorita,https://music.apple.com/us/artist/shawn-mendes/890403665?uo=4,https://music.apple.com/us/album/se%C3%B1orita/1468910011?i=1468910018&uo=4,https://music.apple.com/us/album/se%C3%B1orita/1468910011?i=1468910018&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/e2/da/72/e2da725f-adac-bbf3-77c4-94709bf6007e/mzaf_18197497350480811197.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/b5/21/13/b52113b9-73ee-9350-c7ed-87e81a3499ef/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/b5/21/13/b52113b9-73ee-9350-c7ed-87e81a3499ef/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/b5/21/13/b52113b9-73ee-9350-c7ed-87e81a3499ef/source/100x100bb.jpg,1.29,1.29,2019-06-21T12:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,190950,USA,USD,Pop,True,,,,
27,track,song,577354628,909767577.0,909767591,Fifth Harmony,Reflection (Deluxe),Suga Mama,Reflection (Deluxe),Suga Mama,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/suga-mama/909767577?i=909767591&uo=4,https://music.apple.com/us/album/suga-mama/909767577?i=909767591&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music49/v4/ab/83/67/ab8367ca-ffba-0891-a748-239d9ac953d4/mzaf_2902245727942666729.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,10.0,219129,USA,USD,Pop,True,,,,
28,track,song,577354628,909767577.0,909767586,Fifth Harmony,Reflection (Deluxe),This Is How We Roll,Reflection (Deluxe),This Is How We Roll,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/this-is-how-we-roll/909767577?i=909767586&uo=4,https://music.apple.com/us/album/this-is-how-we-roll/909767577?i=909767586&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music69/v4/20/c8/be/20c8beda-d6f8-556b-dc75-7ccc15dbcf05/mzaf_4982614387173026832.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,5.0,272156,USA,USD,Pop,True,,,,
29,track,song,577354628,1018009039.0,1018009376,Fifth Harmony,"NOW That's What I Call Music, Vol. 55",Worth It (feat. Kid Ink),"NOW That's What I Call Music, Vol. 55",Worth It (feat. Kid Ink),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/worth-it-feat-kid-ink/1018009039?i=1018009376&uo=4,https://music.apple.com/us/album/worth-it-feat-kid-ink/1018009039?i=1018009376&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music5/v4/aa/f8/c3/aaf8c3e0-5d8d-e776-0e29-7bd4fd5111c4/mzaf_7577491902117575593.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music7/v4/92/a3/d8/92a3d8a2-49d7-7cee-8bf8-d18ab49b9d9e/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music7/v4/92/a3/d8/92a3d8a2-49d7-7cee-8bf8-d18ab49b9d9e/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music7/v4/92/a3/d8/92a3d8a2-49d7-7cee-8bf8-d18ab49b9d9e/source/100x100bb.jpg,9.99,-1.0,2015-01-30T12:00:00Z,cleaned,notExplicit,1.0,1.0,21.0,4.0,222600,USA,USD,Pop,False,Various Artists,80204262.0,,
30,track,song,577354628,909767577.0,909767592,Fifth Harmony,Reflection (Deluxe),We Know,Reflection (Deluxe),We Know,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/we-know/909767577?i=909767592&uo=4,https://music.apple.com/us/album/we-know/909767577?i=909767592&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music49/v4/2b/e3/9f/2be39f8b-7bd9-4faf-8210-56f9bacabc25/mzaf_6406748101062192825.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/1e/02/7e/1e027ec8-d6ac-a7c2-2abd-b7164ea29a8f/source/100x100bb.jpg,12.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,11.0,177178,USA,USD,Pop,True,,,,
31,track,song,577354628,1087445205.0,1087445218,Fifth Harmony,7/27 (Deluxe),Write On Me,7/27 (Deluxe),Write On Me,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/write-on-me/1087445205?i=1087445218&uo=4,https://music.apple.com/us/album/write-on-me/1087445205?i=1087445218&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview30/v4/a8/23/bd/a823bd96-6bae-653d-198a-bfe2a30334d9/mzaf_6613334396710973622.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/100x100bb.jpg,12.99,1.29,2016-05-27T07:00:00Z,explicit,notExplicit,1.0,1.0,12.0,4.0,219570,USA,USD,Pop,True,,,,
32,track,song,577354628,1087445205.0,1087445217,Fifth Harmony,7/27 (Deluxe),The Life,7/27 (Deluxe),The Life,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/the-life/1087445205?i=1087445217&uo=4,https://music.apple.com/us/album/the-life/1087445205?i=1087445217&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview30/v4/51/6d/b2/516db2a5-3134-afe3-14f6-332ece9eab73/mzaf_1660787502485835527.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/08/90/30/089030fc-0a30-8708-3d96-256355b50f67/source/100x100bb.jpg,12.99,1.29,2016-05-27T07:00:00Z,explicit,notExplicit,1.0,1.0,12.0,3.0,200882,USA,USD,Pop,True,,,,
